###MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59313.34683,0,0,0,0,c,0,-2,162.71998,18.74358,8113.54,7243.63,2.44,2.21,86.1,-0.393,19.94,21.66,01a59313o0276c
59313.35616,0,0,0,0,c,0,-2,162.71895,18.74358,8133.45,7279.83,2.47,2.23,85,-0.394,19.96,21.7,01a59313o0295c
59313.35939,0,0,0,0,c,0,-2,162.71859,18.74358,8074.3,7202.39,2.43,2.18,89.7,-0.4,19.98,21.68,01a59313o0302c
59313.37501,0,0,0,0,c,0,-2,162.71686,18.74358,8054.84,7316.07,2.47,2.21,86.7,-0.39,19.94,21.66,01a59313o0334c
59319.32361,0,0,0,0,o,0,-2,162.25078,18.67527,2217.61,957.62,2.16,1.85,-56,-0.485,19.61,20.8,02a59319o0219o
59319.32732,0,0,0,0,o,0,-2,162.25054,18.67518,2198.92,918.87,2.13,1.84,-61.6,-0.481,19.58,20.75,02a59319o0227o
59319.33325,0,0,0,0,o,0,-2,162.25015,18.67505,2258.83,994.59,2.1,1.86,-59.3,-0.484,19.61,20.78,02a59319o0239o
59319.34308,0,0,0,0,o,0,-2,162.2495,18.67481,2282.69,882,2.04,1.79,-58.4,-0.474,19.63,20.83,02a59319o0259o
59321.3301,0,0,0,0,o,0,-2,162.15357,18.62111,8853.69,3498.78,2.1,1.84,-84.2,-0.45,19.8,20.76,01a59321o0208o
59321.34217,0,0,0,0,o,0,-2,162.15296,18.62073,8874.19,3534.14,2.14,1.9,-82.3,-0.44,19.75,20.7,01a59321o0233o
59321.35082,0,0,0,0,o,0,-2,162.15252,18.62046,8815.53,3457.92,2.31,1.91,-81.4,-0.43,19.68,20.75,01a59321o0251o
59321.35678,0,0,0,0,o,0,-2,162.15222,18.62027,8797.4,3575.41,2.39,2.07,-82.5,-0.421,19.65,21.06,01a59321o0263o
59323.33724,0,0,0,0,o,0,-2,162.087,18.55185,3637.3,6736.29,2.18,1.93,49.8,-0.428,19.39,20.44,02a59323o0236o
59323.34049,0,0,0,0,o,0,-2,162.08689,18.55173,3621.09,6698.4,2.19,1.9,40.8,-0.425,19.43,20.43,02a59323o0243o
59323.34568,0,0,0,0,o,0,-2,162.08671,18.55153,3682.21,6773.99,2.19,1.97,43.1,-0.425,19.47,20.61,02a59323o0254o
59323.38108,0,0,0,0,o,0,-2,162.08549,18.55014,3693.28,6652.77,2.16,1.96,45.7,-0.432,19.42,20.46,02a59323o0327o
59329.35076,0,0,0,0,o,0,-2,162.06922,18.25951,8810.84,6128.82,2.31,1.85,-83.1,-0.418,18.64,18.88,01a59329o0279o
59329.35399,0,0,0,0,o,0,-2,162.06925,18.25932,8830.97,6167.94,2.17,1.87,-84.2,-0.427,18.65,18.89,01a59329o0286o
59329.36045,0,0,0,0,o,0,-2,162.06932,18.25893,8773.51,6091.55,2.15,1.9,-88.6,-0.43,18.64,18.87,01a59329o0300o
59329.38574,0,0,0,0,o,0,-2,162.06961,18.25741,8754.34,6209.71,2.28,1.94,-84.7,-0.425,18.48,18.77,01a59329o0354o
59331.37017,0,0,0,0,o,0,-2,162.12298,18.1344,9295.57,9899.21,2.65,2.21,-53.8,-0.391,17.43,17.38,02a59331o0313o
59331.38542,0,0,0,0,o,0,-2,162.12338,18.13338,9315.71,9779.3,2.7,2.18,-50.7,-0.39,18.44,18.5,02a59331o0346o
59333.33611,0,0,0,0,o,0,-2,162.20378,18.00053,9065.46,6622.48,2.01,1.89,46.5,-0.417,19.32,19.76,01a59333o0004o
59333.33953,0,0,0,0,o,0,-2,162.20392,18.00028,9086.89,6662.23,2.07,1.84,89.2,-0.425,19.36,19.82,01a59333o0011o
59333.36901,0,0,0,0,o,0,-2,162.20509,17.99815,9032.28,6585.96,2.06,1.78,-80.1,-0.42,19.31,19.69,01a59333o0030o
59333.37549,0,0,0,0,o,0,-2,162.20535,17.99768,9014.03,6700.95,2.24,1.82,-87.6,-0.424,19.26,19.67,01a59333o0044o
59335.30782,0,0,0,0,o,0,-2,162.31213,17.85455,8912.78,9303.49,2.54,2.27,-58.9,-0.417,19.5,21.21,02a59335o0173o
59335.31111,0,0,0,0,o,0,-2,162.3123,17.8543,8892.96,9263.84,2.47,2.16,-58.2,-0.426,19.63,20.96,02a59335o0180o
59335.31639,0,0,0,0,o,0,-2,162.31258,17.85388,8950.66,9339.6,2.68,2.43,-66.8,-0.415,19.51,20.95,02a59335o0191o
59335.32791,0,0,0,0,o,0,-2,162.31319,17.85299,8970.88,9224.74,2.72,2.43,-60.3,-0.418,19.5,20.97,02a59335o0215o
59337.35212,0,0,0,0,o,0,-2,162.45215,17.6913,7589.55,7344.76,1.87,1.65,-79.2,-0.427,19.16,20.11,01a59337o0275o
59337.35997,0,0,0,0,o,0,-2,162.45268,17.69064,7611.07,7384.14,1.86,1.65,-82.6,-0.425,18.98,19.93,01a59337o0292o
59337.36367,0,0,0,0,o,0,-2,162.45293,17.69032,7552.42,7307.44,1.87,1.71,-76.8,-0.417,18.85,19.82,01a59337o0300o
59337.37491,0,0,0,0,o,0,-2,162.4537,17.68938,7537.21,7426.28,1.85,1.76,-69,-0.441,16.45,17.47,01a59337o0324o
59343.28661,0,0,0,0,c,0,-2,163.01854,17.15263,8120.84,4239.96,2.39,2.33,69.5,-0.387,19.67,21.61,02a59343o0105c
59343.28948,0,0,0,0,c,0,-2,163.01885,17.15234,8102.02,4201.91,2.37,2.31,54.8,-0.393,19.75,21.47,02a59343o0111c
59343.2969,0,0,0,0,c,0,-2,163.01963,17.15161,8160.09,4277.27,2.39,2.34,70.3,-0.39,19.77,21.5,02a59343o0127c
59343.30734,0,0,0,0,c,0,-2,163.02075,17.15057,8179.48,4159.34,2.4,2.36,75,-0.391,19.7,21.52,02a59343o0149c
59345.33707,0,0,0,0,o,0,-2,163.2663,16.94534,2725.93,4747.29,1.73,1.69,-62.4,-0.426,19.73,20.57,01a59345o0240o
59345.3403,0,0,0,0,o,0,-2,163.26669,16.945,2745.81,4786.29,1.76,1.68,-77.2,-0.426,19.73,20.56,01a59345o0247o
59345.35006,0,0,0,0,o,0,-2,163.26787,16.94398,2690.67,4710.66,1.79,1.72,-81.1,-0.425,19.66,20.54,01a59345o0268o
59345.36624,0,0,0,0,o,0,-2,163.26982,16.94228,2674.52,4828.65,1.83,1.74,-78,-0.423,19.64,20.45,01a59345o0302o
59347.34028,0,0,0,0,c,0,-2,163.53378,16.73295,4316.72,9610.7,2.5,2.46,-80,-0.394,19.6,21.27,02a59347o0236c
59347.34349,0,0,0,0,c,0,-2,163.53421,16.7326,4297.95,9570.78,2.49,2.42,-49.2,-0.395,19.62,21.27,02a59347o0243c
59347.35373,0,0,0,0,c,0,-2,163.53557,16.73148,4353.43,9648.14,2.51,2.44,-49.5,-0.397,19.6,21.28,02a59347o0265c
59347.37235,0,0,0,0,c,0,-2,163.53806,16.72943,4369.54,9524.07,2.48,2.39,-42.1,-0.41,19.54,21.21,02a59347o0304c
59349.28507,0,0,0,0,o,0,-2,163.81683,16.51788,3738.05,5580.25,2.06,1.77,-88.5,-0.432,19.71,20.74,01a59349o0120o
59349.29239,0,0,0,0,o,0,-2,163.81788,16.51705,3760.69,5620.07,1.96,1.77,-84.1,-0.437,19.72,20.75,01a59349o0135o
59349.30137,0,0,0,0,o,0,-2,163.81916,16.51603,3704.68,5542.09,1.99,1.76,-81.5,-0.44,19.74,20.78,01a59349o0153o
59349.30482,0,0,0,0,o,0,-2,163.81966,16.51564,3687.5,5658.81,2.08,1.81,-87.5,-0.43,19.71,20.79,01a59349o0160o
59351.27537,0,0,0,0,o,0,-2,164.12888,16.28885,3214.52,8747.32,2.32,2.23,-65.8,-0.401,19.21,20.29,02a59351o0090o
59351.2796,0,0,0,0,o,0,-2,164.12953,16.28835,3193.11,8706.28,2.17,2.06,-63.8,-0.423,19.3,20.23,02a59351o0099o
59351.28705,0,0,0,0,o,0,-2,164.13069,16.28747,3249.99,8782.85,2.49,2.38,-69,-0.395,19.16,20.27,02a59351o0115o
59351.30929,0,0,0,0,o,0,-2,164.13413,16.28485,3262.21,8659.77,2.25,2.12,-52.5,-0.423,19.26,20.25,02a59351o0162o
59353.24322,0,0,0,0,o,0,-2,164.4594,16.05402,9775.81,2052.61,2.08,1.82,-62.6,-0.42,19,19.09,01a59353o0028o
59353.25036,0,0,0,0,o,0,-2,164.46058,16.05315,9799.53,2091.83,2.01,1.8,-57.1,-0.421,19.06,19.19,01a59353o0042o
59353.25408,0,0,0,0,o,0,-2,164.46119,16.0527,9742.22,2015.79,1.97,1.77,-71.7,-0.428,19.06,19.23,01a59353o0050o
59353.26876,0,0,0,0,o,0,-2,164.46362,16.05091,9728.96,2134.81,2.04,1.76,-74.2,-0.433,19.09,19.24,01a59353o0079o
59357.29899,0,0,0,0,o,0,-2,165.20493,15.54482,1134.99,3097.29,1.89,1.83,78.2,-0.407,18.93,19.03,01a59357o0008o
59357.30221,0,0,0,0,o,0,-2,165.20554,15.5444,1156.28,3134.13,1.81,1.75,78.8,-0.414,18.97,19.02,01a59357o0015o
59357.30827,0,0,0,0,o,0,-2,165.20667,15.54361,1102.11,3056.71,1.88,1.73,76.5,-0.409,18.9,18.98,01a59357o0028o
59357.32996,0,0,0,0,o,0,-2,165.21075,15.54077,1096.71,3178.21,1.88,1.67,79.1,-0.409,18.88,18.84,01a59357o0074o
59358.28877,0,0,0,0,o,0,-2,165.39983,15.41566,7017.15,7258.64,2.33,2.01,46.2,-0.443,18.77,19.17,02a59358o0115o
59358.29294,0,0,0,0,o,0,-2,165.40063,15.41511,6995.82,7217.56,2.2,2.05,49,-0.451,18.78,19.19,02a59358o0124o
59358.3099,0,0,0,0,o,0,-2,165.40389,15.41286,7047.37,7290.58,2.31,2.01,44.3,-0.435,18.71,19.13,02a59358o0161o
59358.31504,0,0,0,0,o,0,-2,165.40488,15.41218,7065.3,7173.14,2.25,2.05,39.8,-0.452,18.69,19.11,02a59358o0172o
59359.27504,0,0,0,0,o,0,-2,165.59882,15.28515,6645,6996.34,2.17,1.93,51.2,-0.454,18.87,19.26,02a59359o0086o
59359.27929,0,0,0,0,o,0,-2,165.59966,15.28458,6625.08,6959.91,2.18,1.92,48.4,-0.449,18.84,19.25,02a59359o0095o
59359.30512,0,0,0,0,o,0,-2,165.60475,15.28112,6674.56,7034.22,2.11,1.93,50.7,-0.438,18.81,19.2,02a59359o0150o
59359.32346,0,0,0,0,o,0,-2,165.60838,15.27865,6688.01,6907.51,2.09,1.9,55.9,-0.458,18.77,19.09,02a59359o0189o
59361.34829,0,0,0,0,o,0,-2,166.03162,15.00492,1304.59,527.58,1.85,1.67,66.1,-0.472,19.01,19.11,01a59361o0005o
59361.35382,0,0,0,0,o,0,-2,166.03277,15.00416,1329.79,565.44,1.82,1.69,67.5,-0.48,18.96,19.08,01a59361o0017o
59361.36536,0,0,0,0,o,0,-2,166.03519,15.00256,1279.91,487.75,1.96,1.74,73.4,-0.478,18.84,18.98,01a59361o0042o
59361.3686,0,0,0,0,o,0,-2,166.03587,15.00211,1260.03,607.43,2.06,1.76,71.1,-0.497,18.82,18.95,01a59361o0049o
59363.29588,0,0,0,0,o,0,-2,166.45715,14.73481,3763.23,1369.44,2.04,1.86,-57.2,-0.462,19.55,20.66,02a59363o0127o
59363.30003,0,0,0,0,o,0,-2,166.45805,14.73423,3742.45,1328.67,2,1.84,-57.8,-0.469,19.56,20.68,02a59363o0136o
59363.30784,0,0,0,0,o,0,-2,166.45974,14.73312,3798.9,1404,2.06,1.9,-58.2,-0.464,19.49,20.63,02a59363o0153o
59363.32072,0,0,0,0,o,0,-2,166.46253,14.7313,3814.93,1282.02,2.02,1.84,-53.8,-0.475,19.49,20.52,02a59363o0181o
59367.2574,0,0,0,0,o,0,-2,167.37428,14.16542,2032.36,254.62,2.45,1.69,-53.5,-0.47,19.41,20.27,02a59367o0044o
59367.26115,0,0,0,0,o,0,-2,167.37515,14.16486,2010.09,214.17,2.4,1.67,-55.1,-0.471,19.51,20.39,02a59367o0052o
59367.26801,0,0,0,0,o,0,-2,167.37675,14.16385,2068.04,290.55,2.45,1.69,-53,-0.48,19.48,20.48,02a59367o0067o
59367.27864,0,0,0,0,o,0,-2,167.37923,14.16228,2081.68,167.35,2.38,1.71,-50.7,-0.471,19.52,20.52,02a59367o0090o
59367.2791,0,0,0,0,o,0,-2,167.37934,14.16221,2815.63,10462.07,2.35,1.67,-52.1,-0.473,19.53,20.5,02a59367o0091o
59367.2823,0,0,0,0,o,0,-2,167.38009,14.16174,2796.61,10424.12,2.32,1.67,-48.7,-0.484,19.51,20.5,02a59367o0098o
59367.30588,0,0,0,0,o,0,-2,167.3856,14.15825,2865.11,10371.47,2.2,1.66,-48.9,-0.486,19.53,20.51,02a59367o0149o
59369.29249,0,0,0,0,c,0,-2,167.87101,13.86292,10450.31,6582.63,2.58,2.23,85.7,-0.368,19.79,21.3,01a59369o0124c
59369.29341,0,0,0,0,c,0,-2,167.87124,13.86278,314.92,6647.33,2.22,1.98,-82.3,-0.419,19.8,21.35,01a59369o0126c
59369.29665,0,0,0,0,c,0,-2,167.87202,13.86229,337.32,6686.76,2.27,2.06,-80.6,-0.412,19.78,21.32,01a59369o0133c
59369.30312,0,0,0,0,c,0,-2,167.87359,13.86131,10414.4,6547.45,2.58,2.24,84.9,-0.37,19.67,21.19,01a59369o0147c
59369.30496,0,0,0,0,c,0,-2,167.87404,13.86103,281.45,6610.59,2.22,1.99,-83.4,-0.416,19.8,21.31,01a59369o0151c
59369.3156,0,0,0,0,c,0,-2,167.87662,13.85942,10399.94,6671.01,2.56,2.2,85.4,-0.376,19.73,21.26,01a59369o0174c
59369.31929,0,0,0,0,c,0,-2,167.87752,13.85886,266.61,6729.82,2.31,2.09,-83.6,-0.412,19.77,21.36,01a59369o0182c
59371.29661,0,0,0,0,o,0,-2,168.37691,13.55866,9284.04,5223.01,2.62,2.53,-67.2,-0.408,19.26,20.55,02a59371o0124o
59371.3003,0,0,0,0,o,0,-2,168.37784,13.55809,9262.96,5182.73,2.49,2.42,-70.2,-0.412,19.3,20.55,02a59371o0132o
59371.30948,0,0,0,0,o,0,-2,168.38014,13.55668,9315.93,5257.43,2.53,2.45,-75.6,-0.418,19.31,20.59,02a59371o0152o
59371.32051,0,0,0,0,o,0,-2,168.38291,13.55497,9329.86,5138.05,2.59,2.55,-67.2,-0.406,19.27,20.58,02a59371o0176o
59373.2973,0,0,0,0,c,0,-2,168.89771,13.24889,2260.59,7836.93,2.23,1.99,-75.9,-0.399,19.82,21.4,01a59373o0131c
59373.30146,0,0,0,0,c,0,-2,168.89879,13.24824,2282.07,7876.52,2.26,2,-77.7,-0.404,19.85,21.4,01a59373o0140c
59373.30699,0,0,0,0,c,0,-2,168.90022,13.24737,2223.53,7799.9,2.24,1.99,-74.1,-0.4,19.86,21.4,01a59373o0152c
59373.32597,0,0,0,0,c,0,-2,168.90514,13.24438,2211.18,7921.96,2.29,2,-74.4,-0.409,19.86,21.4,01a59373o0193c
59377.26256,0,0,0,0,c,0,-2,169.97459,12.61778,8614.02,1265.72,2.71,2.43,-76.2,-0.37,19.71,21.24,01a59377o0055c
59377.26532,0,0,0,0,c,0,-2,169.97534,12.61733,8634.53,1305.93,2.44,2.19,-67.5,-0.387,19.81,21.26,01a59377o0061c
59377.2881,0,0,0,0,c,0,-2,169.98156,12.61363,8591.25,1235.44,2.3,2.13,-68,-0.394,19.86,21.31,01a59377o0109c
59377.29548,0,0,0,0,c,0,-2,169.98358,12.61242,8573.31,1353.55,2.36,2.13,-68.3,-0.398,19.84,21.32,01a59377o0125c
59381.256,0,0,0,0,o,0,-2,171.1151,11.96045,733.14,2583.32,2.06,1.79,76,-0.413,19.31,19.92,01a59381o0037o
59381.26584,0,0,0,0,o,0,-2,171.11792,11.9588,760.1,2623.47,2.04,1.8,80.5,-0.412,19.44,20.11,01a59381o0058o
59381.26907,0,0,0,0,o,0,-2,171.11884,11.95825,701.09,2544.36,2.09,1.77,80.8,-0.411,19.47,20.15,01a59381o0065o
59381.27851,0,0,0,0,o,0,-2,171.12155,11.95667,691.26,2663.51,2.09,1.88,80.7,-0.414,19.4,20.08,01a59381o0085o
59387.27813,0,0,0,0,o,0,-2,172.93193,10.93158,5009.1,385.11,2.47,1.93,-50.1,-0.482,17.01,16.78,02a59387o0080o
59387.28181,0,0,0,0,o,0,-2,172.93305,10.93093,4987.15,344.37,2.49,1.9,-48.1,-0.458,17.73,17.68,02a59387o0088o
59387.28915,0,0,0,0,o,0,-2,172.9353,10.92965,5042.16,418.36,2.63,1.92,-48.4,-0.486,17.61,17.48,02a59387o0104o
59387.30433,8.587,1.675,1333782,2233537,o,0,0,172.93995,10.92699,5098.6,340.22,2.53,1.93,-46.7,-0.49,17.01,16.99,02a59387o0137o
59389.25235,0,0,0,0,o,0,-2,173.55108,10.5853,3262.25,8736.67,1.71,1.55,-75.5,-0.435,18.99,18.95,01a59389o0027o
59389.26006,0,0,0,0,o,0,-2,173.55348,10.58394,3287.17,8777.07,1.71,1.56,-78.1,-0.435,19.04,19.13,01a59389o0043o
59389.26374,0,0,0,0,o,0,-2,173.55463,10.58329,3229.87,8700.53,1.71,1.56,-76.4,-0.444,19.06,19.12,01a59389o0051o
59389.27532,0,0,0,0,o,0,-2,173.55823,10.58123,3216.33,8821.27,1.75,1.57,-73,-0.44,19.05,19.04,01a59389o0076o
59390.25335,0,0,0,0,o,0,-2,173.86913,10.40809,8466.09,9583.9,2.42,1.99,-53.9,-0.445,18.29,18.25,02a59390o0023o
59390.25655,6.595,0,8359643,0,o,0,0,173.87014,10.40752,8490.83,9591.34,2.47,1.97,-53.7,-0.436,18.51,18.57,02a59390o0030o
59390.2617,7.507,0.235,3608258,849441,o,0,0,173.87175,10.4066,8546.55,9669.4,2.54,2,-52.4,-0.439,18.56,18.74,02a59390o0041o
59390.2727,0,0,0,0,o,0,-2,173.87521,10.40464,8512.36,9503.2,2.51,2.02,-51.4,-0.449,18.21,18.28,02a59390o0065o
59393.26764,0,0,0,0,o,0,-2,174.84313,9.86823,5626.18,8172.25,1.71,1.6,-76.4,-0.434,19.71,20.51,01a59393o0061o
59393.27133,0,0,0,0,o,0,-2,174.84432,9.86756,5648.66,8211.52,1.72,1.66,-65.2,-0.423,19.69,20.52,01a59393o0069o
59393.27732,0,0,0,0,o,0,-2,174.84626,9.86647,5594.01,8136.63,1.72,1.64,-77.2,-0.423,19.71,20.48,01a59393o0082o
59393.28839,0,0,0,0,o,0,-2,174.84983,9.86446,5580.18,8258.47,1.72,1.59,-79.1,-0.431,19.66,20.42,01a59393o0106o
59397.25716,0,0,0,0,o,0,-2,176.16885,9.1398,8180.62,9578.44,1.89,1.59,87,-0.382,19.64,20.29,01a59397o0036o
59397.26271,0,0,0,0,o,0,-2,176.17069,9.13877,8203.61,9619.65,1.9,1.62,85.9,-0.383,19.67,20.41,01a59397o0048o
59397.26593,0,0,0,0,o,0,-2,176.17177,9.13818,8146.11,9543.09,1.9,1.62,85.8,-0.383,19.66,20.43,01a59397o0055o
59397.28022,0,0,0,0,o,0,-2,176.17653,9.13553,8137.68,9669.21,1.98,1.65,87.5,-0.386,19.61,20.4,01a59397o0086o
59400.25576,0,0,0,0,o,0,-2,177.19134,8.58245,137.81,4381.92,1.8,1.56,83.6,-0.415,19.41,19.82,01a59400o0036o
59400.2599,0,0,0,0,o,0,-2,177.19275,8.58167,160.13,4421.53,1.82,1.56,85.9,-0.423,19.59,20.2,01a59400o0045o
59400.26591,0,0,0,0,o,0,-2,177.19479,8.58054,103.65,4344.31,1.85,1.56,83.7,-0.437,19.67,20.36,01a59400o0058o
59400.27698,0,0,0,0,o,0,-2,177.19856,8.57846,92.67,4463.8,1.91,1.59,83.4,-0.432,19.62,20.4,01a59400o0082o
59403.2544,0,0,0,0,c,0,-2,178.23523,8.01713,2356.97,441.72,2.68,2.18,-55.1,-0.413,18.43,19.35,02a59403o0024c
59403.25761,0,0,0,0,c,0,-2,178.23635,8.01652,2334.75,400.19,2.75,2.21,-53.8,-0.404,18.87,19.91,02a59403o0031c
59403.26539,0,0,0,0,c,0,-2,178.23905,8.01504,2388.93,474.89,2.75,2.23,-52.6,-0.427,19.34,20.61,02a59403o0048c
59403.27595,0,0,0,0,c,0,-2,178.24272,8.01303,2400.43,352.01,2.76,2.24,-52.1,-0.417,19.4,20.8,02a59403o0071c
59416.24884,0,0,0,0,o,0,-2,182.9832,5.48854,5388.83,8717.83,1.85,1.81,-59.7,-0.394,17.68,17.53,01a59416o0036o
59416.25206,0,0,0,0,o,0,-2,182.98441,5.4879,5410.66,8756.42,1.8,1.76,-70.2,-0.394,18.45,18.45,01a59416o0043o
59416.2599,0,0,0,0,o,0,-2,182.98735,5.48634,5357.09,8682.17,1.86,1.75,-78.5,-0.418,16.8,16.38,01a59416o0060o
59416.27144,0,0,0,0,o,0,-2,182.99168,5.48404,5343.83,8803.65,1.86,1.74,-73.9,-0.438,14.47,13.84,01a59416o0085o
59418.25838,0,0,0,0,o,0,-2,183.74696,5.08791,8442.42,7293.93,2.54,2.42,48.1,-0.432,18.39,18.77,02a59418o0021o
59418.26206,0,0,0,0,o,0,-2,183.74835,5.08717,8420.42,7252.41,2.53,2.45,59.3,-0.425,18.37,18.79,02a59418o0029o
59418.26849,0,0,0,0,o,0,-2,183.75079,5.08589,8475.95,7328.1,2.52,2.44,-77.3,-0.408,18.38,18.77,02a59418o0043o
59418.27858,0,0,0,0,o,0,-2,183.75461,5.08387,8488.78,7207.17,2.46,2.42,-58.5,-0.405,18.32,18.69,02a59418o0065o
59424.25108,0,0,0,0,c,0,-2,186.06742,3.88119,927.9,7981.11,2.94,2.78,-69.3,-0.335,17.69,18.76,01a59424o0033c
59424.25432,9.066,0.089,857968,76122,c,0,0,186.06868,3.88054,993.76,8064.94,3.28,3.02,-66.7,-0.31,19.17,20.7,01a59424o0040c
59424.26032,0,0,0,0,c,0,-2,186.07101,3.87932,892.18,7946.19,3.01,2.7,-75.5,-0.359,19.32,20.95,01a59424o0053c
59424.27185,0,0,0,0,c,0,-2,186.07551,3.87697,879.22,8065.74,2.86,2.61,-64.9,-0.332,19.3,20.95,01a59424o0078c
59426.24734,0,0,0,0,o,0,-2,186.8543,3.47558,670.97,8130.8,2.58,2.06,-52.4,-0.461,18.27,18.48,02a59426o0019o
59426.25054,0,0,0,0,o,0,-2,186.85555,3.47492,649.97,8088.37,2.36,1.86,-55.2,-0.469,18.7,19.06,02a59426o0026o
59426.25605,0,0,0,0,o,0,-2,186.85772,3.4738,706.64,8163.16,2.36,1.87,-50.5,-0.471,18.91,19.53,02a59426o0038o
59426.2666,0,0,0,0,o,0,-2,186.86187,3.47165,720.19,8040.23,2.34,1.83,-52.2,-0.47,18.99,19.71,02a59426o0061o
59428.24949,0,0,0,0,c,0,-2,187.65028,3.06718,4005.21,9547.34,2.61,2.31,-69.2,-0.393,19.02,19.94,01a59428o0035c
59428.25317,0,0,0,0,c,0,-2,187.65174,3.06643,4026.77,9587.3,2.59,2.34,-66.4,-0.391,19.2,20.37,01a59428o0043c
59428.2587,0,0,0,0,c,0,-2,187.65393,3.0653,3971.8,9513.08,2.83,2.48,-66.4,-0.398,19.27,20.59,01a59428o0055c
59428.27068,0,0,0,0,c,0,-2,187.65868,3.06285,3957.29,9634.32,2.57,2.32,-62.9,-0.388,19.24,20.52,01a59428o0081c
59656.12825,0,0,0,0,o,0,-2,305.44619,-19.19999,5586.55,8812.32,2.47,2.22,-56.8,-0.401,18.24,18.32,03a59656o0831o
59656.13115,0,0,0,0,o,0,-2,305.44761,-19.19977,5566.74,8772.57,2.67,2.46,-53.5,-0.388,18.17,18.34,03a59656o0837o
59656.13389,0,0,0,0,o,0,-2,305.44896,-19.19956,5620.3,8851.82,2.49,2.24,-46.2,-0.387,18.27,18.39,03a59656o0843o
59656.13665,0,0,0,0,o,0,-2,305.45031,-19.19935,5639.39,8736.19,2.46,2.22,-62,-0.402,18.31,18.4,03a59656o0849o
59667.14747,8.141,0.289,2011117,580563,c,0,0,310.75451,-18.3098,7973,10495.27,3.05,2.84,-77.2,-0.357,18.62,19.8,03a59667o0573c
59667.16404,8.345,0.107,1667141,178281,c,0,0,310.76223,-18.30843,8038.1,10460.29,3.18,3.01,-77,-0.333,17.14,17.37,03a59667o0609c
59680.16399,8.714,0.059,1186559,70137,o,0,0,316.66498,-17.19977,10112.34,4870.45,2.66,2.13,-48.7,-0.343,18.89,19.61,03a59680o0915o
59680.16776,0,0,0,0,o,0,-2,316.66661,-17.19945,10046.24,4786.8,2.85,2.27,-27.1,-0.331,18.56,19.12,03a59680o0923o
59680.1747,9.266,0.102,713672,72554,o,0,0,316.66962,-17.19886,10141.09,4911.75,2.88,2.3,-31.8,-0.328,17.59,17.34,03a59680o0938o
59680.17515,0,0,0,0,o,0,-2,316.66982,-17.19882,22.36,4652.57,2.7,2.18,-8.1,-0.361,17.64,17.37,03a59680o0939o
59688.0776,0,0,0,0,o,0,-2,320.04703,-16.525,2013.48,9954.09,2.41,2.02,-39.4,-0.424,18.7,18.94,03a59688o0777o
59688.08127,0,0,0,0,o,0,-2,320.04856,-16.52469,1991,9913.37,2.41,2,-39.2,-0.426,18.71,18.97,03a59688o0785o
59688.08864,0,0,0,0,o,0,-2,320.05161,-16.52408,2041.9,9994.56,2.44,2.05,-35.9,-0.416,18.7,19.02,03a59688o0801o
59688.09837,0,0,0,0,o,0,-2,320.05563,-16.52328,2055.99,9877.79,2.42,2.03,-32.2,-0.42,18.75,19.09,03a59688o0822o
59688.6014,0,0,0,0,o,0,-2,320.26488,-16.48187,3588.85,6845.9,2.64,2.02,31.7,-0.383,18.25,18.58,02a59688o0815o
59688.60689,0,0,0,0,o,0,-2,320.26714,-16.48141,3610.89,6883.67,2.61,2.03,32.7,-0.388,18.33,18.63,02a59688o0827o
59688.62393,0,0,0,0,o,0,-2,320.27414,-16.48,3568.29,6802.8,2.51,1.99,33.7,-0.401,18.47,18.73,02a59688o0862o
59688.63149,0,0,0,0,o,0,-2,320.27724,-16.47938,3554.58,6915.75,2.39,1.97,28.7,-0.412,18.21,18.38,02a59688o0878o
59699.39615,0,0,0,0,o,0,-2,324.5765,-15.60302,8629.47,1444.24,2.16,2.04,-35.5,-0.413,17.27,18.23,04a59699o0938o
59699.40027,0,0,0,0,o,0,-2,324.57806,-15.6027,8608.49,1405.53,2.25,2.11,-36.1,-0.408,16.59,17.66,04a59699o0947o
59699.41791,10.244,0.001,289989,357,o,0,176099.77,324.58472,-15.60134,8706.75,1531.94,2.33,2.19,-43.4,-0.396,17.83,18.73,04a59699o0982o
59700.60259,11.3,6.119,109626,670798,c,0,0,325.03629,-15.51074,10378.06,6588.63,2.79,2.45,23,-0.407,19.12,20.48,02a59700o0809c
59700.60671,8.4,1.464,1584221,2319517,c,0,0,325.03783,-15.51043,10400.46,6627.07,2.78,2.45,24.5,-0.407,18.92,20.3,02a59700o0818c
59700.6141,0,0,0,0,c,0,-2,325.04059,-15.50987,10302.11,6501.78,2.72,2.44,22.2,-0.409,19.13,20.43,02a59700o0834c
59700.62649,8.242,1.972,1833732,3616961,c,0,0,325.04522,-15.50893,10335.99,6661.55,2.82,2.54,20,-0.406,18.17,19.18,02a59700o0861c
59701.16892,0,0,0,0,o,0,-2,325.25002,-15.46649,4573.72,21.45,2.69,2.31,-30.1,-0.366,18.74,19.28,03a59701o0993o
59703.1155,0,0,0,0,o,0,-2,325.97815,-15.3198,950.68,10336.12,2.75,2.25,-36.6,-0.537,19.13,20.05,03a59703o0780o
59703.12053,0,0,0,0,o,0,-2,325.97999,-15.31943,920,10301.29,2.6,2.17,-38.8,-0.504,19.19,20.05,03a59703o0789o
